title,content,label,id
Tổ chức Y tế Thế giới cho rằng việc nới lỏng hạn chế phải được thực hiện từ từ để tránh nguy cơ tái bùng phát dịch bệnh.,,1,1872
Vốn đầu tư nước ngoài vào Việt Nam giảm mạnh,,1,1497
Giáo sư Tasuku Honjo của Nhật làm việc ở Vũ Hán và cũng gọi điện cho một người đang làm việc ở đó xác nhận virus Corona được sản xuất từ phòng thí nghiệm Vũ Hán.,,0,3140
"Theo Bộ trưởng Công an - Đại tướng Tô Lâm, các trường hợp cán bộ, đảng viên công an vi phạm chuẩn mực đạo đức, pháp luật sẽ bị xử lý nghiêm.",,1,2143
"Nếu bạn biết hết 5 món ăn vặt dưới đây, bạn nhất định đã có 1 tuổi thơ vô cùng dữ dội rồi! 😭","
#AnQuayDi",1,2875
"Nói về việc phẫu thuật chuyển giới, Lynk Lee cho biết: ""Đã đến lúc Lynk được sống cuộc đời của mình"".",,1,1904
[Trực tiếp],"Sự kiện ra mắt Bphone B86 - Trải nghiệm không giới hạn

Do ảnh hưởng của dịch COVID-19, sau nhiều lần trì hoãn, sự kiện ra mắt mẫu Bphone mới đã ấn định tổ chức vào ngày 10/5. Lần ra mắt này Bkav sẽ ra mắt 4 sản phẩm với tên gọi Bphone B40, Bphone B60, Bphone B86 và Bphone B86s. Lễ ra mắt Bphone mới được phát livestream vào lúc 19h40 hôm nay (10/5) trên các nền tảng: báo điện tử <URL> và các Fanpage: Trung tâm Tin tức VTV24, Báo điện tử VTV và Thời sự VTV.",1,1570
"🩺 🩺 🩺 Tình trạng sức khoẻ của BN91 (nam, phi công người Anh) tiếp tục có diễn biến lâm sàng ổn định, bệnh nhân không còn tình trạng chảy máu.","
Hiện bệnh nhân không sốt, mạch huyết áp bình thường, rối loạn đông máu kiểm soát tạm ổn, chức năng phổi có cải thiện, bệnh nhân tiếp tục thở máy và hỗ trợ ECMO.

Đặc biệt kết quả RT PCR đều âm tính với SARS-CoV-2 ở cả dịch rửa phế quản và dịch mũi họng.

---
Thông tin từ Tiểu ban Điều trị - Ban Chỉ đạo Quốc gia Phòng chống COVID-19 (Thái Bình/SKĐS)",1,636
"<URL> đã tìm được 11 người đi chung chuyến bay với cô gái Hà Nội nhiễm Covid-19, còn 2 người vẫn chưa tìm ra.",    #Covid19 #côgáiHàNội #bệnhnhânsố17,1,865
"“Trong iPod của Hưng nha, chỉ có 4 giọng ca trẻ thôi… không có nghe nhạc ai khác.” - Đàm Vĩnh Hưng chia sẻ","---
Nhớ giọng ca của Hoài Lâm quá 😣",1,211
Tăng trưởng GDP trông chờ vào đầu tư công,,1,490
"Thông tin từ Tổ Chức Y Tế Thế Giới ( WHO ) mà người Việt chúng ta cần biết và các bạn nếu có thể nói với những cô chú lớn tuổi trong gia đình mình vì đa số ngưởi Việt thích dùng Ibuprofen ( Advil) nhiều hơn Tylenol .  Vấn đề này cũng đang được giới truyền thông phân tích và phỏng vấn Doctor Fauci người đang đại diện ngành Y Tế quốc gia trong đại dịch Chinese Coronavirus và ông cũng đồng ý không sử dụng . Trong lúc này Tylenol là thuốc mà trong mỗi gia đình đều phải có vì khi ...bị nhiễm virus và chờ đợi được test có thể cứu được mình và gia đình mình .  Theo Science-alert Tổ chức Y tế Thế giới cảnh báo 3/18/20 rằng sử dụng thuốc Ibuprofen ( Advil) có thể tạo điều kiện và làm trầm trọng thêm bệnh nhiễm trùng Chinesevirus Covid-19. Khi được hỏi về nghiên cứu này, phát ngôn viên của WHO Christian Lindmeier nói với các phóng viên ở Geneva, các chuyên gia của cơ quan y tế Liên Hợp Quốc đã ""xem xét điều này để đưa ra hướng dẫn thêm."" ""Trong khi đó, chúng tôi khuyên bạn NÊN sử dụng paracetamol ( Tylenol) và KHÔNG sử dụng ibuprofen ( Advil) như một loại thuốc làm giảm sốt có thể tự mua không cần toa bác sĩ . Điều này rất quan trọng"", ông nói. <URL>… Xem thêm",,1,2402
"Nhật Bản kiểm soát gắt mà lên con số nhiễm dịch bệnh 247 người, còn VN thì chỉ có 16 người chứng tỏ VN mình quá giỏi phải không ah ??? Các bạn có thấy lạ ko","
""nghe con bạn thân ở SG bên Q9 có 2 bé bị nhiễm ma ko ai giám đăng lên"" ",0,1961
"DNTH: Từ tháng 3 đến nay, trên tuyến đường Quốc lộ 14G (đoạn qua xã Hòa Phú, huyện Hòa Vang, TP. Đà Nẵng) hàng ngày cả trăm lượt xe tải chở đất làm rơi vãi, gây ô nhiễm môi trường và làm ảnh hưởng đến công trình giao thông đường bộ. Tiềm ẩn nguy cơ tai nạn giao thông, khiến nhiều hộ dân sinh sống nơi đây vô cùng bức xúc.",,1,3500
"Dịch COVID-19 làm chúng ta ít ra ngoài đường hơn do giãn cách xã hội, không khí vì thế cũng trong lành hơn.","
Những tưởng môi trường đang tốt lên nhưng thực tế không phải vậy. VÌ sự sinh tồn, con người lại một lần nữa phải nhượng bộ rác thải nhựa.

#TieuDiem #RacThaiNhua",1,497
"Bệnh nhân N.Q.T nam, 61 tuổi phường Trúc Bạch - Ba Đình - Hà Nội, hiện đang được điều trị tại Bệnh viện Bệnh Nhiệt đới Trung ương cơ sở Kim Chung, Đông Anh, Hà Nội.",,1,2597
Cuộc chiến Covid-19: Việt Nam không để ai bị bỏ lại phía sau,,1,3714
Các ông quan huyện nghèo vác tiền ngân sách đi ném vào mấy cục đá . Đến khi bị báo chí chỉ trích thì các ông ấy đẩy về nhân dân . Thằng dân đúng là cái sọt rác hứng những thứ rác rưởi . Ai là người dân huyện này ho lên một tiếng xem đã được các quan hỏi ý kiến chưa cái nhỉ ? Từ xưa đến nay chúng ta hay được nghe những câu đại loại : Đa số nhân dân đồng ý .... mặc dù chả có cuộc khảo sát nào sảy ra  . Đây là cái người ta gọi là nhét suy nghĩ vào đầu người khác .,"
Ăn thì các ông chén một mình , không chén nổi thì đổ lỗi cho nhân dân , tài thế chứ .

",0,649
"# **DÙ TRONG CUỘC SỐNG, TRONG XÃ HỘI ĐÂY ĐÓ, LÚC NÀY LÚC KIA VẪN CÒN NHỮNG CHUYỆN BUỒN PHIỂN BỨC XÚC MẤT NIỀM TIN.**","# ** NHƯNG VẪN CÒN RẤT NHIỀU NHỮNG ĐIỂM SÁNG, NHỮNG VIỆC LÀM, NHỮNG CON NGƯỜI LÀM RẠNG RỠ TRUYỀN THỐNG TỐT ĐẸP CỦA DÂN TỘC VIỆT NAM ... CẢM GIÁC TỰ HÀO VÀ CÓ NIỂM TIN VÀO MỘT TƯƠNG LẠI TỐT ĐẸP HƠN.**

# **Truyền thông quốc tế ca ngợi sáng kiến “ATM gạo” của Việt Nam**
# Sáng kiến “ATM gạo"" giúp đỡ người nghèo trong bối cảnh dịch Covid-19 bùng phát của doanh nhân người Việt Nam đã được các hãng truyền thông quốc tế như Reuters và CNN đồng loạt đưa tin với những bình luận tích cực. Nhiều hãng tin khác trên thế giới sau đó đã dẫn lại bài viết của Reuters và CNN về ""ATM gạo"" của Việt Nam.
# Ngày 13-4, CNN đưa tin, Việt Nam hiện có 265 ca mắc Covid-19, thấp hơn nhiều so với các nước trên thế giới, và chưa ghi nhận trường hợp tử vong nào. Những con số này là kết quả của biện pháp giãn cách xã hội kéo dài 15 ngày.
# Hãng tin Reuters cùng ngày cho hay, một doanh nhân Việt Nam ở TP Hồ Chí Minh đã đưa ra sáng kiến về máy tự động hoạt động 24/7, cung cấp gạo miễn phí cho những người không có việc làm trong bối cảnh Việt Nam thực hiện giãn cách xã hội, ngăn ngừa sự lây lan của virus SARS-COV-2.
# Bài báo của Reuters dẫn hoàn cảnh của chị Nguyễn Thị Lý (34 tuổi), người có chồng là một trong những người phải nghỉ việc vì dịch Covid-19. Trong hoàn cảnh đó, người mẹ ba con cho hay, “ATM gạo” rất hữu ích. Với sáng kiến này, mỗi ngày gia đình chị sẽ có đủ một túi gạo để nấu cơm. Bây giờ, chị chỉ cần lo kiếm các loại thức ăn khác. ""ATM gạo"" sẽ cung cấp 1,5 kg gạo lần lượt cho những người tới nhận. Nhiều người trong số họ là những người bán hàng rong hoặc có công việc thời vụ như dọn phòng hoặc bán vé số.
# CNN đánh giá, các doanh nhân và nhà tài trợ Việt Nam đã nôc lực lắp đặt máy phân phối gạo miễn phí tại một số thành phố trọng điểm trên khắp đất nước, nhằm hỗ trợ những người đột ngột mất đi thu nhập do đại dịch. Ông Hoàng Tuấn Anh là doanh nhân đứng sau ý tưởng “ATM gạo” cũng từng là người tặng chuông cửa thông minh cho các bệnh viện ở TP Hồ Chí Minh. Lần này, ông tiếp tục nỗ lực hỗ trợ cuộc chiến chống dịch Covid-19 bằng cách lắp đặt ""ATM gạo"" đầu tiên ở TP Hồ Chí Minh, sau đó nhân rộng mô hình nhân đạo này tới Hà Nội, Huế và Đà Nẵng. Trả lời phỏng vấn của báo chí Việt Nam, ông Tuấn Anh nói rằng, bản thân ông muốn mọi người cảm thấy họ vẫn có thể tiếp cận nguồn thực phẩm bất chấp khó khăn kinh tế hiện tại.
# ""Tôi gọi nó là ""ATM gạo"" vì mọi người có thể lấy gạo từ đó. Tôi muốn họ hiểu rằng, ngoài kia vẫn còn những người tốt luôn sẵn sàng giúp đỡ họ"", hãng tin Reuters dẫn lời ông Tuấn Anh.
# Dẫn thông tin từ Thông tấn xã Việt Nam, CNN cho biết, các máy ""ATM gạo"" tại Hà Nội sẽ hoạt động từ 8 giờ tới 17 giờ hằng ngày. Người đến nhận gạo phải duy trì khoảng cách 2 m và phải sử dụng nước rửa tay khô để phòng, ngừa dịch Covid-19.

[<URL>](<URL>)",1,2218
"Ngày 3.3, đại diện Bộ Tư lệnh <URL> cho biết khu cách ly ở Trường Quân sự Quân khu 7 (Q.12) có quy mô trên 1.000 giường đã chuẩn bị xong, sẵn sàng tiếp nhận người trở về từ vùng dịch xuống sân bay Tân Sơn Nhất với số lượng lớn.",    #Covid_19 #cáchlyytế #khucáchly,1,2161
"6 bệnh nhân được công bố khỏi bệnh gồm bệnh nhân số 34, 38, 40, 41, 42 và 43.",,1,1980
"Trong khi cả thế giới chỉ trích Trung Quốc gây ra dịch bệnh COVID-19  thì bạn bè quốc tế lại dành cho chúng ta những tình cảm khâm phục, tốt đẹp:",,1,386
[Infographic] Thủ tướng quyết định công bố dịch COVID-19 toàn quốc,,1,3724
"PHÁT HIỆN CÔ CÚ ƯỚT SŨNG DƯỚI KÊNH, TƯỞNG ĐÂU BỊ THƯƠNG AI NGỜ LÀ DO NẶNG QUÁ BAY KHÔNG NỔI","
Khu bảo tồn Cú Suffolk, phía đông Anh, được gọi tới để giải cứu một con cú, có tên khoa học là Athene noctua, sau khi người qua đường thấy nó ướt sũng trong một con kênh.

Ban đầu, họ tưởng rằng nàng cú này bị thương, hoặc không bay được vì quá ướt. Nhưng sau khi đã khô bớt đi và được xác định không có bệnh tật gì, ẻm vẫn vật lộn để bay lên đậu trên một cành cây trong lồng.

Nhóm giải cứu tưởng rằng cô cú này là cú nuôi, nhưng họ cũng không tìm được “bằng chứng nào”. Vì cô cú không ăn những thức ăn mà chim nuôi thường ăn, mà chỉ thích thức ăn hoang dã.

“Chúng tôi kiểm tra hết, và không thấy có gì bất thường, chỉ là nó bị thừa cân. Nó rất, rất béo, và ướt”, ông Samkin - trưởng nhóm giải cứu nói.

“Cú cũng có vấn đề với chống thấm nước - nếu chúng bị ướt quá, chúng cũng không bay được. Nhưng con này thực sự không bay được”, ông nói thêm.

Ông cho biết con cú này to hơn con cú cái bình thường khoảng 1/3 - tức “rất nhiều”. Đặc biệt, nó có nhiều mảng mỡ quanh đùi và bụng.

“Khi chúng tôi tìm hiểu sâu thêm thì nhận ra nơi tìm được con cú có rất nhiều chuột hoang. Năm nay là năm tốt đối với động vật săn mồi, nên cô cú này đã ăn quá xả láng, trở nên quá béo, rồi bị ướt sũng, rồi không bay lên được.""

Khu bảo tồn đã cho cô cú ăn kiêng trong hai tuần để trở về trọng lượng khỏe mạnh và thả ẻm về nơi tìm ra ban đầu.

Theo CNN/Zing",1,3210
"Phó Thủ tướng Vũ Đức Đam cho rằng, nên bỏ các biện pháp cực đoan như bắt học sinh vừa đeo khẩu trang, vừa đeo tấm chắn nhựa, lớp học không được bật điều hoà... không những không cần thiết mà còn hại cho sức khỏe.",,1,2848
'ATM gạo' miễn phí cho người nghèo ở Đắk Lắk bắt đầu hoạt động từ hôm nay,"
<URL>",1,1670
"Phát lại vụ việc từ 2018, dân gửi đơn kêu cứu tới CHTV, tư vấn cho dân từ xa qua kết nối Facebook.","   Tuy Đức Đắc Nông công an, viện kiểm sát , toà án làm sai luật. Hình sự hoá vụ việc dân sự, làm oan cựu chiến binh.

 Hôm nay 5.6.2020 các cơ quan tại Tuy Đức tổ chức xin lỗi vợ chồng ông Võ.",1,622
"Ngày 13/9/2019, Trung tá Đinh Vũ Nam - Trưởng Công an xã Dương Tơ kí ban hành Quyết định số 13/QĐ-CAX, về việc thụ lí giải quyết tố cáo đối với Trung úy Phan Anh Triệu, cán bộ Công an xã Dương Tơ, về hành vi uy hiếp, đe dọa sức khỏe, tính mạng bà Trần Thị Lụa và vi phạm nguyên tắc sử dụng vũ khí quân dụng; thời hạn giải quyết tố cáo là 60 ngày. Tuy nhiên, theo đến nay sự việc vẫn chưa được giải quyết.","
[<URL>](<URL>)",1,3560
"Anh phát hiện ma tuý trị giá 1,3 triệu USD trong lô hàng khẩu trang","
Số ma tuý chia thành 15 gói này được tìm thấy trong khi lục soát các thùng hàng khẩu trang trên một chiếc xe tải đăng ký tại Ba Lan đi Anh, Bộ Nội vụ cho biết. Một người đàn ông Ba Lan 34 tuổi đã bị bắt giữ.

“Vụ bắt giữ này là bằng chứng của việc các mạng lưới tội phạm đang lợi dụng sự bùng phát của dịch bệnh Covid-19 để trục lợi,” ông Darren Herbert, Giám đốc điều hành khu vực cảng Dover của Cơ quan Tội phạm Quốc gia cho biết.",1,2716
Đả đảo cảnh sát Mỹ lèo lái dư luận khỏi tình hình COVID thảm họa và phong cách chống dịch tổ lái thượng thừa của Trump,,0,1825
"Sáng 30/3, cụ Nguyễn Văn Thái (89 tuổi, trú ở thôn Bắc Tiến, xã Thạch Ngọc, huyện Thạch Hà, Hà Tĩnh) đã một mình đạp xe đến địa điểm cách ly của xã xin được ủng hộ tiền chống dịch Covid-19. Nhận được số hàng ủng hộ: 1kg gạo (túi nhỏ màu đen), 1 quả bầu, 1 bó rau muống, 1 túi rau vặt và 20 nghìn đồng của cụ ông này khiến cho các cán bộ và người dân ở đây vô cùng xúc động. Cụ Thái vui vẻ cho biết, hàng ngày được nghe truyền thanh xã, xem ti vi đều phát đi thông điệp cả nước đan...g chung tay chống dịch Covid-19. Mặc dù tuổi cao, sức yếu nhưng cụ vẫn muốn đóng góp một phần nhỏ bé của mình, và cũng để làm gương khích lệ con cháu cùng chung tay hành động bằng những việc làm cụ thể. ______________________ Theo CafeF Xem thêm",,1,644
"Ngày 25/3, Sở Tư pháp <URL> ban hành quy định xử phạt các trường hợp không tuân thủ quy định phòng chống dịch Covid-19.","
Cụ thể, thành phố sẽ phạt tiền 20-30 triệu đồng với 4 trường hợp. Thứ nhất, không thực hiện yêu cầu kiểm tra và xử lý y tế đối với phương tiện vận tải trước khi ra khỏi vùng có dịch trong tình trạng khẩn cấp về dịch.

Thứ 2, không thực hiện quyết định cấm tập trung đông người tại vùng đã được ban bố tình trạng khẩn cấp về dịch.

Thứ 3, đưa người, phương tiện không có nhiệm vụ vào ổ dịch tại vùng đã được ban bố tình trạng khẩn cấp về dịch.

Thứ 4, không thực hiện quyết định buộc tiêu hủy động vật, thực phẩm, thực vật và các vật khác có nguy cơ làm lây lan bệnh dịch sang người tại vùng đã được ban bố tình trạng khẩn cấp về dịch.

Những người không tạm đình chỉ hoạt động của cơ sở dịch vụ ăn uống công cộng có nguy cơ làm lây truyền bệnh dịch tại vùng có dịch; không tuân thủ lệnh cấm kinh doanh, sử dụng loại thực phẩm là trung gian truyền bệnh; vi phạm quy định hạn chế tập trung đông người hoặc tạm đình chỉ hoạt động kinh doanh, dịch vụ tại nơi công cộng sẽ bị phạt tiền 5-10 triệu đồng.

Phạt 2-5 triệu đồng đối với trường hợp không tham gia chống dịch theo quyết định huy động của Ban Chỉ đạo chống dịch; thu phí khám và điều trị đối với trường hợp mắc bệnh truyền nhiễm thuộc nhóm A; không tiêu hủy động vật, thực vật và vật là trung gian truyền bệnh.

Người che giấu tình trạng bệnh của mình hoặc của người khác khi mắc bệnh truyền nhiễm đã được công bố là có dịch và không thực hiện hay từ chối vệ sinh, diệt trùng, tẩy uế trong vùng có dịch sẽ bị phạt tiền 1-2 triệu đồng.

Thành phố sẽ cảnh cáo hoặc phạt tiền 100-300 nghìn đồng nếu người tham gia chống dịch và người có nguy cơ mắc bệnh dịch không thực hiện biện pháp bảo vệ cá nhân theo hướng dẫn của cơ quan y tế.

Trường hợp không thông báo UBND và cơ quan y tế dự phòng về các trường hợp mắc bệnh dịch cũng sẽ phải chịu mức phạt trên.

Chế tài xử phạt này được áp dụng căn cứ theo Điều 11 của Nghị định số 176/2013/NĐ-CP của Chính phủ về Quy định xử phạt vi phạm hành chính trong lĩnh vực y tế.

Tính đến ngày 25/3, <URL> có 29 trường hợp dương tính với Covid-19 (3 người đã khỏi bệnh, xuất viện). Tổng số trường hợp tiếp xúc với các ca bệnh mới đến ngày 24/3 đang được theo dõi là 1.621 trường hợp.

Tính đến 9h ngày 26/3, Việt Nam có 148 ca nhiễm Covid-19.


  ",1,985
Triều Tiên luôn bí ẩn còn báo chí phương Tây thì giỏi thêu dệt:,"
Hoài nghi về sức khỏe của Kim Jong-un bùng lên khi ông đã không xuất hiện kể từ cuộc họp Bộ Chính trị đảng Lao động Triều Tiên hôm 11/4. Ông vắng mặt tại kỳ họp mùa hè của Hội đồng Nhân dân Tối cao, không giám sát thử vũ khí và không xuất hiện vào Ngày Mặt trời 15/4, kỷ niệm ngày sinh cố lãnh đạo Kim Nhật Thành, ông nội của Kim Jong-un.

Một quan chức Mỹ giấu tên ngày 21/4 cho biết Washington đang tìm hiểu thông tin tình báo nói rằng lãnh đạo Triều Tiên trong tình trạng ""rất nguy hiểm"" sau ca phẫu thuật. Trước đó, trang Daily NK chuyên đưa tin về Triều Tiên dẫn các nguồn tin giấu tên nói rằng Kim Jong-un đã trải qua ca phẫu thuật tim mạch hôm 12/4. Daily NK cho biết sức khỏe của Kim Jong-un xấu đi trong những tháng gần đây do hút thuốc lá nhiều, béo phì và làm việc quá sức.

Cố vấn An ninh Quốc gia Mỹ Robert O'Brien sau đó cho biết Mỹ không biết tình trạng của Kim Jong-un. Văn phòng Tổng thống Hàn Quốc nói rằng họ ""không thể xác nhận tin đồn về sức khỏe"" của ông Kim và ""không phát hiện hoạt động đặc biệt nào bên trong Triều Tiên"".

Yonhap dẫn lời một quan chức chính phủ Hàn Quốc giấu tên nói rằng tin đồn ông Kim ốm nặng là không đúng sự thật. Một quan chức tại bộ phận liên lạc quốc tế của đảng Cộng sản Trung Quốc cũng

",1,2510
"Tin nhắn với nội dung là đề nghị của Bộ Y tế, Bộ Công an và Bộ TT&TT với tất cả người dân đã đến bệnh viện Bạch Mai từ ngày 12/3 trở lại đây thực hiện cách ly tại nhà, khai báo y tế vừa được các nhà mạng gửi tới trên 18.000 người.",,1,3995
Học sinh chưa thể đến trường. Giám đốc Sở giáo dục Quảng Nam chuẩn bị nhận án kỷ luật.,,0,609
"“Thiên tai, Nhân họa hay  khủng hoảng niềm tin ? Cách đây vài năm, Nhật Bản xảy ra thảm họa động đất. Một bà chị lấy chồng Nhật post lên Fb rằng.  - Hôm nay đi đổ xăng, sợ khủng hoảng nên đổ đầy bình, định đi siêu thị hốt đồ thì bị chồng Nhật mắng. ""Chỉ được đổ nửa bình"". Chị hỏi "" Tại sao, bình thường em vẫn đổ đầy bình mà ? Nhất là đang khủng hoảng, lỡ mai không còn xăng đổ thì sao ? ""... Chồng chị đáp ""  Vì là khủng hoảng nên mới chỉ được đổ nửa bình. Chừa cho những người đang bị thiếu hụt ở vùng thiên tai"". Và không phải mỗi chồng chị, mà người Nhật nào cũng làm y như vậy ? Vì khủng hoảng nên mọi người đều cố gắng không tích trữ để phần lương thực dư cho những nơi đang gặp tai họa. Nhường cho ngừoi đang cần. Và sau đó toàn thế giới nghiêng đầu trước hình ảnh dòng người Nhật xếp rồng rắn nhẫn nại nhường nhịn, che chở, chờ đợi để được cứu hộ. Dĩ nhiên không thể so sánh người Nhật và người Việt vì trình độ xã hội, giáo dục, nhân sinh mọi thứ đều khác nhau. Và cái chúng ta thiếu nhất chính là niềm tin cho nhau, cho chính quyền và cho xã hội . Chúng ta không có niềm tin rằng, chỉ cần mình tốt, mình sẽ được đối xử như cách mình sẽ đối xử xã hội. Do đó chúng ta trở nên khủng hoảng.  Tuy nhiên, post bài này không phải để phân tích xã hội hay so sánh người nào. Post bài này chỉ để nói 1 chuyện. Đôi khi Thiên Tai không đáng sợ bằng Nhân Họa. Ví dụ như khẩu trang và nước rửa tay. Thật ra theo mức độ nhà máy và tốc độ sản xuất. Nếu chúng ta mua đủ xài trong vài ngày, sau đó lại tiếp tục mua tiếp, bảo đảm sẽ không thiếu cho bất kỳ ai trong 90 triệu dân số hiện tại. Nhưng chỉ vì có rất rất nhiều người, tích trữ cả trăm hộp trong nhà nên mới tức thời xảy ra khủng hoảng. Và dự là qua cơn khủng hoảng này, lượng khẩu trang, nứơc sát trùng tích trữ đó có thể xài đến vài năm.  Thực phẩm cũng vậy. Thực ra nếu chúng ta vẫn sống theo bình thường với tốc độ sản xuất thực phẩm hiện tại chúng ta sẽ không bao giờ xảy ra khan hiếm.  👉👉👉🚫🚫🚫 Do đó, van xin các bạn đừng bước kế tiếp là điên rồ tích trữ thực phẩm. Tạo ra Nhân Họa khan hiếm, dẫn đến khủng hoảng xã hội sâu sắc, dẫn đến ngừoi không có ăn, nhưng sau đó khi mọi việc lắng xuống, lại có 1 lượng lớn thực phẩm đổ đi vì hết date. Nên nếu có quá lo lắng. Chỉ xin tích trữ đủ dùng trong 2 tuần. Thực phẩm sẽ không thể khan hiếm nếu chúng ta vẫn tiếp tục công việc của mình và cẩn thận trong giao tiếp là được. Đừng tạo nên 1 cơn khủng hoảng dẫn đến chúng ta không bị diệt vì virus mà tự diệt lẫn nhau. Please Bình Tĩnh. Mọi việc rồi sẽ ổn thôi. Chúc cả nhà luôn luôn Bình An. ( Cả tâm trí lẫn hiện thực ) Nguồn: FB Linh Nguyễn Xem thêm",,1,3415
iOS 13.5 và iPadOS 13.5 chính thức ra mắt với nhiều tính năng mới liên quan tới đại dịch Covid-19 đang hoành hành trên toàn cầu.,,1,4301
Triều Tiên hủy kế hoạch hành động quân sự chống lại Hàn Quốc dường như để “thư giãn” nhằm tránh gây tổn hại thêm cho nền kinh tế quốc gia.,,1,2579
"**Ngành HK phục hồi nhanh, không những khôi phục lại các đường bay nội địa mà còn mở thêm nhiều đường bay mới**","
Vietnam Airlines đang thực hiện chiến dịch ""We are back for more ""
Nhằm phục vụ nhu cầu du lịch mùa hè của khách hàng, Vietnam Airlines sẽ khai trương thêm 6 đường bay mới, tập trung kết nối tới Thành phố hoa phượng đỏ Hải phòng và miền sông nước Cần Thơ.

Cụ thể:

- Hành khách có thể di chuyển giữa Hải Phòng tới Đà Lạt và Phú Quốc, 4 lần 1 tuần, vào T2,T4,T6,CN, từ 12/6/2020

- Các chặng Hải Phòng - Cần Thơ/ Buôn Ma Thuột và Vinh - Cần Thơ sẽ vào các ngày T3,T5,T7, cũng từ 12/6/2020

- Từ 22/6/2020, đường bay Cần Thơ - Buôn Ma Thuột sẽ đi vào khai thác 4 chuyến/tuần, các ngày T2,T3,T5,T7
Mọi người cập nhật tin tức theo dõi để di chuyển khi cần ạ",1,2018
"Dự báo thời tiết hôm nay 2/3: Hà Nội nắng mát, Sài Gòn nắng gay gắt",,1,2294
"Ngày 9/3, trả lời PV VTC News, một lãnh đạo Công an tỉnh Quảng Trị xác nhận thông tin, 1 trong 4 người mà cơ quan chức năng tỉnh Quảng Trị đưa đi cách ly sau khi đi trên chuyến bay VN1547 (có bệnh nhân Covid-19 thứ 30 đi từ Hà Nội vào Huế) bị đánh tráo.","
Theo lãnh đạo Công an tỉnh Quảng Trị, người thực hiện việc đánh tráo đang là Chủ tịch HĐQT của một công ty triển khai dự án năng lượng điện gió tại tỉnh Quảng Trị.

Người này là 1 trong 4 người ngồi cùng khoang máy bay mang số hiệu VN1547 từ Hà Nội vào Huế với bệnh nhân Covid-19 thứ 30 (hiện đang điều trị cách ly tại Bệnh viện Trung ương Huế Cơ sở 2).

Tuy nhiên, khi lực lượng chức năng thực hiện cách ly thì vị Chủ tịch HĐQT nói trên lại cho nhân viên của mình đi cách ly thay. Sự việc sau đó được phát hiện và khi cơ quan chức năng sử dụng các biện pháp quyết liệt thì vị Chủ tịch HĐQT nói trên tự nguyện ra trình diện và thực hiện cách ly.

Hiện cơ quan chức năng tỉnh Quảng Trị đang thực hiện cách ly trường hợp trên và cả người tài xế đưa ông này đến địa điểm cách ly cùng với 4 người bị cách ly trước đó (bao gồm cả người đánh tráo).

""Hiện ông Hoàng Nam - Phó Chủ tịch UBND kiêm Trưởng ban Chỉ đạo Phòng chống dịch Covid-19 đã chỉ đạo xử lý nghiêm sự việc"", lãnh đạo Công an tỉnh Quảng Trị nhấn mạnh.


  ",1,532
Nhiều quốc gia đặt mua kit xét nghiệm COVID-19 của Việt Nam,,1,3490
"Nếu có lý do nào mà người da đen ở Mỹ bị kỳ thị . Tôi đoán chắc là do bọn đó khoai to , chiến khỏe nên bọn da trắng GATO thôi . Bằng chứng là cái thằng bị đè chết chính là diễn viên phim xxx .","
Cứ cho là người da đen bị kỳ thị thì họ có quyền biểu tình . Nhưng điều đáng nói là có người tay cầm biểu ngữ ,tay cướp đồ . Lại nữa , mấy con da vàng ở tận Việt Nam , chưa một ngày đến Mỹ mà cũng kêu gọi xuống đường biểu tình thì là vì cái gì ? Hay là vì tay cảnh sát đánh chết đúng thần tượng của nó ? Hazz ... mệt não phết .",0,3208
4 CÁN BỘ THÁI BÌNH ĐÃ VÀO LÒ VÌ LIÊN QUAN ĐẾN ĐƯỜNG NHUỆ,"
Tối 16-4, Cơ quan cảnh sát điều tra Công an tỉnh Thái Bình ra quyết định khởi tố vụ án, khởi tố bị can, ra lệnh bắt tạm giam 4 nghi can để điều tra hành vi có dấu hiệu phạm tội ""lợi dụng chức vụ, quyền hạn trong khi thi hành công vụ"".",1,1096
Hiệp 1 trận đấu giữa Nam Định và HAGL diễn ra hấp dẫn kịch tính.,"Kết thúc hiệp 1, Nam Định tạm dẫn HAGL 1-0.

Ảnh: Hoàng Linh",1,181
"Là 1 trong 8 người đầu tiên cố cảnh báo về dịch viên phổi cấp, bác sĩ Lý Văn Lượng 34 tuổi đã qua đời vào rạng sang ngày 7/2.  Đau lòng hơn, anh ra đi để lại người vợ đang mang thai cũng bị nhiễm virus corona...   ",,1,3686
